file,text,xmin,xmax,sentence,word_in_sentence
24,near,13.25,13.41,123,5
24,the,13.41,13.5,123,6
24,shore,13.5,14.03,123,7
24,agricultural,16.38,17.11,124,0
24,products,17.11,17.76,124,1
24,are,17.76,17.85,124,2
24,unevenly,17.85,18.4,124,3
24,distributed,18.4,19.24,124,4
24,pledge,21.24,21.51,125,0
24,to,21.51,21.68,125,1
24,participate,21.71,22.42,125,2
24,in,22.42,22.53,125,3
24,nevada's,22.53,23.01,125,4
24,aquatic,23.01,23.44,125,5
24,competition,23.44,24.29,125,6
25,which,0.0,0.89,126,0
25,long,0.89,1.11,126,1
25,article,1.11,1.54,126,2
25,was,1.54,1.7,126,3
25,opaque,1.7,2.12,126,4
25,and,2.12,2.22,126,5
25,needed,2.22,2.48,126,6
25,clarification,2.48,3.55,126,7
25,the,5.68,5.73,127,0
25,sound,5.73,6.07,127,1
25,of,6.07,6.17,127,2
25,jennifer's,6.17,6.66,127,3
25,bugle,6.66,7.02,127,4
25,scared,7.02,7.45,127,5
25,the,7.45,7.58,127,6
25,antelope,7.58,8.16,127,7
25,the,10.59,10.67,128,0
25,willowy,10.67,11.06,128,1
25,woman,11.06,11.68,128,2
25,wore,11.71,11.92,128,3
25,a,11.92,11.97,128,4
25,muskrat,11.97,12.59,128,5
25,coat,12.59,12.93,128,6
25,too,14.63,14.76,129,0
25,much,14.76,15.05,129,1
25,curiosity,15.05,15.79,129,2
25,can,15.79,15.97,129,3
25,get,15.97,16.14,129,4
25,you,16.14,16.25,129,5
25,into,16.25,16.49,129,6
25,trouble,16.49,17.03,129,7
25,cyclical,18.91,19.44,130,0
25,programs,19.44,20.01,130,1
25,will,20.01,20.12,130,2
25,never,20.12,20.44,130,3
25,compile,20.44,21.24,130,4
26,correct,0.78,1.11,131,0
26,execution,1.11,1.81,131,1
26,of,1.81,1.93,131,2
26,my,1.93,2.05,131,3
26,instructions,2.05,2.74,131,4
26,is,2.74,2.87,131,5
26,crucial,2.87,3.58,131,6
26,most,5.58,5.9,132,0
26,precincts,5.9,6.44,132,1
26,had,6.44,6.57,132,2
26,a,6.57,6.63,132,3
26,third,6.63,6.94,132,4
26,of,6.94,7.04,132,5
26,the,7.04,7.12,132,6
26,votes,7.12,7.45,132,7
26,counted,7.45,7.99,132,8
26,while,8.03,10.31,133,0
26,waiting,10.31,10.64,133,1
26,for,10.64,10.78,133,2
26,chipper,10.78,11.19,133,3
26,she,11.19,11.35,133,4
26,crisscrossed,11.35,11.96,133,5
26,the,11.96,12.03,133,6
26,square,12.03,12.36,133,7
26,many,12.36,12.65,133,8
26,times,12.65,13.29,133,9
26,vietnamese,16.23,16.78,134,0
26,cuisine,16.78,17.16,134,1
26,is,17.16,17.31,134,2
26,exquisite,17.34,18.0,134,3
26,the,19.9,19.96,135,0
26,previous,19.96,20.4,135,1
26,speaker,20.4,20.77,135,2
26,presented,20.77,21.29,135,3
26,ambiguous,21.29,21.93,135,4
26,results,21.93,22.6,135,5
27,mosquitoes,0.52,1.06,136,0
27,exist,1.06,1.46,136,1
27,in,1.46,1.64,136,2
27,warm,1.64,1.93,136,3
27,humid,1.93,2.24,136,4
27,climates,2.24,2.96,136,5
27,scholastic,4.55,5.16,137,0
27,aptitude,5.16,5.73,137,1
27,is,5.73,5.85,137,2
27,judged,5.85,6.17,137,3
27,by,6.17,6.28,137,4
27,standardized,6.28,7.02,137,5
27,tests,7.02,7.61,137,6
27,orange,9.7,10.03,138,0
27,juice,10.03,10.24,138,1
27,tastes,10.24,10.55,138,2
27,funny,10.55,10.84,138,3
27,after,10.84,11.07,138,4
27,toothpaste,11.07,11.92,138,5
27,the,14.04,14.12,139,0
27,water,14.12,14.43,139,1
27,contained,14.43,14.92,139,2
27,too,14.92,15.04,139,3
27,much,15.04,15.25,139,4
27,chlorine,15.25,15.72,139,5
27,and,15.72,15.9,139,6
27,stung,15.9,16.17,139,7
27,his,16.17,16.34,139,8
27,eyes,16.34,16.79,139,9
27,our,19.34,19.47,140,0
27,experiment's,19.47,20.04,140,1
27,positive,20.04,20.54,140,2
27,outcome,20.54,20.98,140,3
27,was,20.98,21.12,140,4
27,unexpected,21.12,21.97,140,5
28,remove,0.8,1.12,141,0
28,the,1.12,1.22,141,1
28,splinter,1.22,1.66,141,2
28,with,1.66,1.81,141,3
28,a,1.81,1.85,141,4
28,pair,1.85,2.09,141,5
28,of,2.09,2.21,141,6
28,tweezers,2.21,2.91,141,7
28,the,5.17,5.24,142,0
28,drunkard,5.24,5.7,142,1
28,is,5.7,5.83,142,2
28,a,5.83,5.88,142,3
28,social,5.88,6.29,142,4
28,outcast,6.29,7.04,142,5
28,the,8.87,8.95,143,0
28,government,8.95,9.38,143,1
28,sought,9.38,9.63,143,2
28,authorization,9.63,10.38,143,3
28,of,10.38,10.53,143,4
28,his,10.53,10.66,143,5
28,citizenship,10.66,11.41,143,6
28,as,14.11,14.24,144,0
28,coauthors,14.24,14.97,144,1
28,we,15.0,15.1,144,2
28,presented,15.1,15.58,144,3
28,our,15.58,15.68,144,4
28,new,15.68,15.9,144,5
28,book,15.9,16.14,144,6
28,to,16.14,16.26,144,7
28,the,16.26,16.44,144,8
28,haughty,16.44,16.75,144,9
28,audience,16.75,17.52,144,10
28,as,20.03,20.16,145,0
28,a,20.16,20.21,145,1
28,precaution,20.21,20.88,145,2
28,the,20.88,20.99,145,3
28,outlaws,20.99,21.43,145,4
28,bought,21.43,21.72,145,5
28,gunpowder,21.72,22.34,145,6
28,for,22.34,22.49,145,7
28,their,22.49,22.67,145,8
28,stronghold,22.67,23.52,145,9
29,her,0.66,0.77,146,0
29,auburn,0.77,1.19,146,1
29,hair,1.19,1.42,146,2
29,reminded,1.42,1.86,146,3
29,him,1.86,2.01,146,4
29,of,2.01,2.16,146,5
29,autumn,2.16,2.54,146,6
29,leaves,2.54,3.05,146,7
29,they,5.19,5.28,147,0
29,remained,5.28,5.67,147,1
29,lifelong,5.67,6.16,147,2
29,friends,6.16,6.48,147,3
29,and,6.48,6.61,147,4
29,companions,6.61,7.52,147,5
29,curiosity,9.63,10.41,148,0
29,and,10.41,10.55,148,1
29,mediocrity,10.55,11.22,148,2
29,seldom,11.22,11.71,148,3
29,coexist,11.71,12.46,148,4
29,biologists,13.96,14.57,149,0
29,use,14.57,14.77,149,1
29,radioactive,14.77,15.46,149,2
29,isotopes,15.46,16.13,149,3
29,to,16.13,16.25,149,4
29,study,16.25,16.57,149,5
29,microorganisms,16.57,17.91,149,6
29,employee,19.41,19.8,150,0
29,layoffs,19.8,20.33,150,1
29,coincided,20.33,21.03,150,2
29,with,21.03,21.16,150,3
29,the,21.16,21.22,150,4
29,company's,21.22,21.74,150,5
29,reorganization,21.74,22.84,150,6
30,who,0.0,0.76,151,0
30,took,0.76,0.99,151,1
30,the,0.99,1.06,151,2
30,kayak,1.06,1.53,151,3
30,down,1.53,1.75,151,4
30,the,1.75,1.8,151,5
30,bayou,1.8,2.4,151,6
30,how,4.75,4.88,152,0
30,do,4.88,4.97,152,1
30,you,4.97,5.05,152,2
30,evaluate,5.05,5.61,152,3
30,this,5.61,5.79,152,4
30,algebraic,5.79,6.34,152,5
30,expression,6.34,7.15,152,6
30,the,9.02,9.1,153,0
30,mayan,9.1,9.44,153,1
30,neoclassic,9.44,10.14,153,2
30,scholar,10.14,10.6,153,3
30,disappeared,10.6,11.22,153,4
30,while,11.22,11.38,153,5
30,surveying,11.38,11.91,153,6
30,ancient,11.91,12.35,153,7
30,ruins,12.35,13.05,153,8
30,the,15.48,15.54,154,0
30,diagnosis,15.54,16.32,154,1
30,was,16.32,16.5,154,2
30,discouraging,16.5,17.32,154,3
30,however,17.32,17.76,154,4
30,he,17.76,17.88,154,5
30,was,17.88,18.04,154,6
30,not,18.04,18.26,154,7
30,overly,18.26,18.62,154,8
30,worried,18.62,19.12,154,9
30,the,21.51,21.91,155,0
30,triumphant,21.94,22.51,155,1
30,warrior,22.51,23.04,155,2
30,exhibited,23.07,23.6,155,3
30,naive,23.6,23.97,155,4
30,heroism,23.97,24.79,155,5
31,whoever,0.0,1.16,156,0
31,cooperates,1.16,1.81,156,1
31,in,1.81,1.93,156,2
31,finding,1.93,2.45,156,3
31,nan's,2.45,2.76,156,4
31,cameo,2.76,3.24,156,5
31,will,3.24,3.39,156,6
31,be,3.39,3.53,156,7
31,rewarded,3.53,4.24,156,8
31,severe,6.22,6.57,157,0
31,myopia,6.57,7.13,157,1
31,contributed,7.13,7.85,157,2
31,to,7.85,7.97,157,3
31,ron's,7.97,8.21,157,4
31,inferiority,8.21,8.97,157,5
31,complex,8.97,9.79,157,6
31,buying,11.55,11.87,158,0
31,a,11.87,11.92,158,1
31,thoroughbred,11.92,12.5,158,2
31,horse,12.5,12.87,158,3
31,requires,12.87,13.33,158,4
31,intuition,13.33,13.89,158,5
31,and,13.89,14.05,158,6
31,expertise,14.05,14.92,158,7
31,does,17.26,17.44,159,0
31,creole,17.44,17.83,159,1
31,cooking,17.83,18.22,159,2
31,use,18.22,18.39,159,3
31,curry,18.39,18.97,159,4
31,she,20.53,20.7,160,0
31,encouraged,20.7,21.18,160,1
31,her,21.18,21.27,160,2
31,children,21.27,21.75,160,3
31,to,21.75,21.87,160,4
31,make,21.87,22.04,160,5
31,their,22.04,22.19,160,6
31,own,22.19,22.37,160,7
31,halloween,22.37,22.84,160,8
31,costumes,22.84,23.68,160,9
32,we,0.56,0.67,161,0
32,could,0.67,0.85,161,1
32,barely,0.85,1.14,161,2
32,see,1.14,1.32,161,3
32,the,1.32,1.41,161,4
32,fjords,1.41,1.89,161,5
32,through,1.89,2.03,161,6
32,the,2.03,2.14,161,7
32,snow,2.14,2.4,161,8
32,flurries,2.4,3.02,161,9
32,almost,6.11,6.49,162,0
32,all,6.49,6.64,162,1
32,colleges,6.64,7.21,162,2
32,are,7.21,7.27,162,3
32,now,7.27,7.49,162,4
32,coeducational,7.49,8.6,162,5
32,rich,10.29,10.6,163,0
32,looked,10.6,10.81,163,1
32,for,10.81,10.9,163,2
32,spotted,10.9,11.39,163,3
32,hyenas,11.39,11.8,163,4
32,and,11.8,11.92,163,5
32,jaguars,11.92,12.44,163,6
32,on,12.44,12.6,163,7
32,the,12.6,12.65,163,8
32,safari,12.65,13.38,163,9
32,thick,15.69,15.88,164,0
32,glue,15.88,16.2,164,1
32,oozed,16.24,16.58,164,2
32,out,16.58,16.75,164,3
32,of,16.75,16.88,164,4
32,the,16.88,16.94,164,5
32,tube,16.94,17.41,164,6
32,why,17.5,19.59,165,0
32,else,19.59,19.84,165,1
32,would,19.84,19.97,165,2
32,danny,19.97,20.3,165,3
32,allow,20.3,20.61,165,4
32,others,20.61,20.88,165,5
32,to,20.88,21.01,165,6
32,go,21.01,21.34,165,7
33,the,0.97,1.03,166,0
33,cat's,1.03,1.39,166,1
33,meow,1.39,1.68,166,2
33,always,1.68,2.13,166,3
33,hurts,2.13,2.39,166,4
33,my,2.39,2.55,166,5
33,ears,2.55,3.01,166,6
33,did,4.56,4.68,167,0
33,you,4.68,4.78,167,1
33,buy,4.78,4.94,167,2
33,any,4.94,5.15,167,3
33,corduroy,5.15,5.78,167,4
33,overalls,5.78,6.47,167,5
33,would,8.02,8.16,168,0
33,a,8.16,8.22,168,1
33,tomboy,8.22,8.76,168,2
33,often,8.76,9.1,168,3
33,play,9.1,9.3,168,4
33,outdoors,9.3,10.07,168,5
33,they,11.68,11.79,169,0
33,often,11.79,12.15,169,1
33,go,12.15,12.24,169,2
33,out,12.24,12.42,169,3
33,in,12.42,12.5,169,4
33,the,12.5,12.55,169,5
33,evening,12.55,13.27,169,6
33,who,15.28,15.43,170,0
33,authorized,15.43,16.16,170,1
33,the,16.16,16.34,170,2
33,unlimited,16.34,16.9,170,3
33,expense,16.9,17.41,170,4
33,account,17.41,17.81,170,5
34,destroy,0.55,0.9,171,0
34,every,0.9,1.28,171,1
34,fi,1.28,1.45,171,2
34,file,1.58,1.95,171,3
34,related,1.95,2.4,171,4
34,to,2.4,2.51,171,5
34,my,2.51,2.67,171,6
34,audits,2.67,3.36,171,7
34,serve,4.78,5.03,172,0
34,the,5.03,5.09,172,1
34,coleslaw,5.09,5.71,172,2
34,after,5.74,6.11,172,3
34,i,6.11,6.22,172,4
34,add,6.22,6.4,172,5
34,the,6.4,6.52,172,6
34,oil,6.52,7.03,172,7
34,withdraw,8.69,9.13,173,0
34,all,9.13,9.33,173,1
34,phony,9.33,9.7,173,2
34,accusations,9.7,10.45,173,3
34,at,10.45,10.56,173,4
34,once,10.56,11.09,173,5
34,straw,12.59,12.95,174,0
34,hats,12.95,13.27,174,1
34,are,13.27,13.34,174,2
34,out,13.34,13.52,174,3
34,of,13.52,13.61,174,4
34,fashion,13.61,14.01,174,5
34,this,14.01,14.24,174,6
34,year,14.24,14.57,174,7
34,why,14.9,16.87,175,0
34,buy,16.87,17.07,175,1
34,oil,17.07,17.41,175,2
34,when,17.41,17.58,175,3
34,you,17.58,17.69,175,4
34,always,17.69,17.99,175,5
34,use,17.99,18.19,175,6
34,mine,18.19,18.58,175,7
35,they,0.49,0.6,176,0
35,enjoy,0.6,0.92,176,1
35,it,0.92,1.02,176,2
35,when,1.02,1.15,176,3
35,i,1.15,1.33,176,4
35,audition,1.33,1.93,176,5
35,would,3.83,3.99,177,0
35,you,3.99,4.11,177,1
35,allow,4.11,4.52,177,2
35,acts,4.52,4.87,177,3
35,of,4.87,4.99,177,4
35,violence,4.99,5.71,177,5
35,how,6.11,7.53,178,0
35,do,7.53,7.69,178,1
35,oysters,7.69,8.1,178,2
35,make,8.1,8.35,178,3
35,pearls,8.35,8.93,178,4
35,draw,10.37,10.56,179,0
35,each,10.56,10.8,179,1
35,graph,10.8,11.13,179,2
35,on,11.13,11.26,179,3
35,a,11.26,11.33,179,4
35,new,11.33,11.53,179,5
35,axis,11.53,12.28,179,6
35,norwegian,13.74,14.24,180,0
35,sweaters,14.24,14.76,180,1
35,are,14.76,14.81,180,2
35,made,14.81,15.02,180,3
35,of,15.02,15.16,180,4
35,lamb's,15.16,15.54,180,5
35,wool,15.54,15.86,180,6
36,young,0.39,0.66,181,0
36,children,0.66,1.1,181,1
36,should,1.1,1.29,181,2
36,avoid,1.29,1.6,181,3
36,exposure,1.6,2.15,181,4
36,to,2.15,2.25,181,5
36,contagious,2.25,2.79,181,6
36,diseases,2.79,3.62,181,7
36,ralph,6.07,6.4,182,0
36,controlled,6.4,6.8,182,1
36,the,6.8,6.87,182,2
36,stopwatch,6.87,7.46,182,3
36,from,7.46,7.61,182,4
36,the,7.61,7.68,182,5
36,bleachers,7.68,8.35,182,6
36,approach,10.91,11.28,183,0
36,your,11.28,11.38,183,1
36,interview,11.38,11.89,183,2
36,with,11.89,12.05,183,3
36,statuesque,12.05,12.71,183,4
36,composure,12.71,13.45,183,5
36,how,13.5,16.08,184,0
36,much,16.08,16.36,184,1
36,allowance,16.36,16.88,184,2
36,do,16.88,17.0,184,3
36,you,17.0,17.08,184,4
36,get,17.08,17.41,184,5
36,the,19.24,19.31,185,0
36,causeway,19.31,19.84,185,1
36,ended,19.84,20.17,185,2
36,abruptly,20.17,20.68,185,3
36,at,20.68,20.81,185,4
36,the,20.81,20.89,185,5
36,shore,20.89,21.35,185,6
37,even,0.54,0.81,186,0
37,i,0.81,0.95,186,1
37,occasionally,0.95,1.53,186,2
37,get,1.53,1.72,186,3
37,the,1.72,1.78,186,4
37,monday,1.78,2.15,186,5
37,blues,2.15,2.74,186,6
37,military,4.69,5.17,187,0
37,personnel,5.17,5.75,187,1
37,are,5.75,5.84,187,2
37,expected,5.84,6.48,187,3
37,to,6.48,6.64,187,4
37,obey,6.64,6.97,187,5
37,government,6.97,7.4,187,6
37,orders,7.4,8.04,187,7
37,when,10.2,10.37,188,0
37,peeling,10.37,10.81,188,1
37,an,10.81,10.97,188,2
37,orange,10.97,11.3,188,3
37,it,11.3,11.43,188,4
37,is,11.43,11.58,188,5
37,hard,11.58,11.83,188,6
37,not,11.83,12.0,188,7
37,to,12.0,12.09,188,8
37,spray,12.09,12.36,188,9
37,juice,12.36,12.92,188,10
37,do,15.38,15.51,189,0
37,you,15.51,15.57,189,1
37,hear,15.57,15.76,189,2
37,the,15.76,15.83,189,3
37,sleigh,15.83,16.08,189,4
37,bells,16.08,16.42,189,5
37,ringing,16.42,16.89,189,6
37,rob,19.22,19.55,190,0
37,sat,19.55,19.85,190,1
37,by,19.85,19.98,190,2
37,the,19.98,20.07,190,3
37,pond,20.07,20.43,190,4
37,and,20.43,20.56,190,5
37,sketched,20.56,21.0,190,6
37,the,21.0,21.07,190,7
37,stray,21.07,21.4,190,8
37,geese,21.4,21.96,190,9
38,michael,0.51,0.87,191,0
38,colored,0.87,1.23,191,1
38,the,1.23,1.29,191,2
38,bedroom,1.29,1.76,191,3
38,wall,1.76,1.95,191,4
38,with,1.95,2.16,191,5
38,crayons,2.16,2.91,191,6
38,only,5.05,5.34,192,0
38,the,5.34,5.44,192,1
38,best,5.44,5.72,192,2
38,players,5.72,6.12,192,3
38,enjoy,6.12,6.4,192,4
38,popularity,6.4,7.48,192,5
38,i,9.03,9.11,193,0
38,gave,9.11,9.35,193,1
38,them,9.35,9.49,193,2
38,several,9.49,9.89,193,3
38,choices,9.89,10.39,193,4
38,and,10.39,10.51,193,5
38,let,10.51,10.66,193,6
38,them,10.66,10.8,193,7
38,set,10.8,11.05,193,8
38,their,11.05,11.18,193,9
38,priorities,11.18,12.15,193,10
38,the,14.76,14.81,194,0
38,news,14.81,15.05,194,1
38,agency,15.05,15.59,194,2
38,hired,15.59,15.92,194,3
38,a,15.92,15.95,194,4
38,great,15.95,16.28,194,5
38,journalist,16.28,17.02,194,6
38,the,18.87,18.93,195,0
38,morning,18.93,19.34,195,1
38,dew,19.34,19.48,195,2
38,on,19.48,19.64,195,3
38,the,19.64,19.69,195,4
38,spider,19.69,20.09,195,5
38,web,20.09,20.34,195,6
38,glistened,20.34,20.72,195,7
38,in,20.72,20.88,195,8
38,the,20.88,20.94,195,9
38,sun,20.94,21.47,195,10
39,the,0.56,0.64,196,0
39,sermon,0.64,1.0,196,1
39,emphasized,1.0,1.73,196,2
39,the,1.73,1.79,196,3
39,need,1.79,2.05,196,4
39,for,2.05,2.22,196,5
39,affirmative,2.22,2.74,196,6
39,action,2.74,3.39,196,7
39,the,5.74,5.8,197,0
39,small,5.8,6.13,197,1
39,boy,6.13,6.4,197,2
39,put,6.4,6.62,197,3
39,the,6.62,6.69,197,4
39,worm,6.69,6.97,197,5
39,on,6.97,7.11,197,6
39,the,7.11,7.35,197,7
39,hook,7.35,7.6,197,8
39,how,7.87,9.93,198,0
39,permanent,9.93,10.55,198,1
39,are,10.55,10.58,198,2
39,their,10.58,10.78,198,3
39,records,10.78,11.51,198,4
39,try,13.26,13.53,199,0
39,to,13.53,13.61,199,1
39,recall,13.61,14.01,199,2
39,the,14.01,14.15,199,3
39,events,14.15,14.64,199,4
39,in,14.64,14.77,199,5
39,chronological,14.77,15.5,199,6
39,order,15.5,16.01,199,7
39,the,17.93,17.99,200,0
39,most,17.99,18.23,200,1
39,reeshent,18.23,18.66,200,2
39,recent,18.69,19.1,200,3
39,geological,19.1,19.76,200,4
39,survey,19.76,20.18,200,5
39,found,20.18,20.44,200,6
39,seismic,20.44,20.92,200,7
39,activity,20.92,21.64,200,8
40,cory,0.82,1.17,201,0
40,attacked,1.17,1.49,201,1
40,the,1.49,1.55,201,2
40,project,1.55,2.1,201,3
40,with,2.13,2.28,201,4
40,extra,2.28,2.62,201,5
40,determination,2.62,3.67,201,6
40,you,5.62,5.81,202,0
40,always,5.81,6.11,202,1
40,come,6.11,6.26,202,2
40,up,6.26,6.45,202,3
40,with,6.45,6.6,202,4
40,pathological,6.6,7.32,202,5
40,examples,7.32,8.15,202,6
40,put,10.17,10.35,203,0
40,the,10.35,10.42,203,1
40,butcher,10.42,10.74,203,2
40,block,10.74,11.05,203,3
40,table,11.05,11.4,203,4
40,in,11.4,11.54,203,5
40,the,11.54,11.62,203,6
40,garage,11.62,12.07,203,7
40,how,12.25,14.53,204,0
40,good,14.53,14.72,204,1
40,is,14.72,14.85,204,2
40,your,14.85,14.98,204,3
40,endurance,14.98,15.81,204,4
40,keep,17.47,17.69,205,0
40,the,17.69,17.79,205,1
40,thermometer,17.79,18.46,205,2
40,under,18.49,18.75,205,3
40,your,18.75,18.9,205,4
40,tongue,18.9,19.36,205,5
41,steph,2.06,2.38,206,0
41,could,2.38,2.55,206,1
41,barely,2.55,2.91,206,2
41,handle,2.91,3.26,206,3
41,the,3.26,3.37,206,4
41,psychological,3.37,4.13,206,5
41,trauma,4.13,4.75,206,6
41,it's,6.87,7.06,207,0
41,healthier,7.06,7.44,207,1
41,to,7.44,7.53,207,2
41,cook,7.53,7.81,207,3
41,without,7.81,8.16,207,4
41,sugar,8.16,8.69,207,5
41,the,10.77,10.83,208,0
41,viewpoint,10.83,11.29,208,1
41,overlooked,11.29,11.76,208,2
41,the,11.76,11.91,208,3
41,ocean,11.91,12.44,208,4
41,are,14.5,14.62,209,0
41,you,14.62,14.74,209,1
41,looking,14.74,15.03,209,2
41,for,15.03,15.14,209,3
41,employment,15.14,15.81,209,4
41,his,17.89,18.08,210,0
41,failure,18.08,18.45,210,1
41,to,18.45,18.57,210,2
41,open,18.57,18.82,210,3
41,the,18.82,18.88,210,4
41,store,18.88,19.16,210,5
41,by,19.16,19.32,210,6
41,eight,19.32,19.6,210,7
41,cost,19.6,19.95,210,8
41,him,19.95,20.05,210,9
41,his,20.05,20.14,210,10
41,job,20.14,20.65,210,11
42,highway,0.0,0.74,211,0
42,and,0.74,0.88,211,1
42,freeway,0.88,1.09,211,2
42,mean,1.09,1.42,211,3
42,the,1.52,1.88,211,4
42,same,1.88,2.23,211,5
42,thing,2.23,2.61,211,6
42,the,4.57,4.64,212,0
42,paper,4.64,5.23,212,1
42,boy,5.45,5.92,212,2
42,bought,5.95,6.32,212,3
42,two,6.32,6.5,212,4
42,apples,6.5,6.92,212,5
42,and,6.92,7.08,212,6
42,three,7.08,7.31,212,7
42,ices,7.31,7.99,212,8
42,i,9.34,9.61,213,0
42,itemize,9.61,9.97,213,1
42,all,9.97,10.18,213,2
42,accounts,10.18,10.59,213,3
42,in,10.59,10.67,213,4
42,my,10.67,10.82,213,5
42,agency,10.82,11.54,213,6
42,clear,12.95,13.19,214,0
42,pronunciation,13.19,13.87,214,1
42,is,13.87,14.01,214,2
42,appreciated,14.01,14.91,214,3
42,the,16.74,16.8,215,0
42,courier,16.8,17.23,215,1
42,was,17.23,17.38,215,2
42,a,17.38,17.46,215,3
42,dwarf,17.46,17.82,215,4
43,a,0.6,0.64,216,0
43,doctor,0.64,1.07,216,1
43,was,1.07,1.28,216,2
43,in,1.28,1.34,216,3
43,the,1.34,1.5,216,4
43,ambulance,1.5,1.95,216,5
43,with,1.95,2.04,216,6
43,the,2.04,2.11,216,7
43,patient,2.11,2.7,216,8
43,puree,5.11,5.42,217,0
43,some,5.42,5.62,217,1
43,fruit,5.62,5.93,217,2
43,before,5.93,6.27,217,3
43,preparing,6.27,6.75,217,4
43,the,6.75,6.81,217,5
43,skewers,6.81,7.49,217,6
43,it's,9.61,9.78,218,0
43,not,9.78,9.96,218,1
43,easy,9.96,10.26,218,2
43,to,10.26,10.36,218,3
43,create,10.36,10.66,218,4
43,illuminating,10.66,11.28,218,5
43,examples,11.28,12.13,218,6
43,the,14.24,14.36,219,0
43,hallway,14.36,14.7,219,1
43,opens,14.7,15.03,219,2
43,into,15.03,15.3,219,3
43,a,15.3,15.35,219,4
43,huge,15.35,15.69,219,5
43,chamber,15.69,16.31,219,6
43,they,18.33,18.45,220,0
43,all,18.45,18.65,220,1
43,agree,18.65,18.96,220,2
43,that,18.96,19.16,220,3
43,the,19.16,19.28,220,4
43,essay,19.28,19.63,220,5
43,is,19.63,19.75,220,6
43,barely,19.75,20.11,220,7
43,intelligible,20.11,20.98,220,8
44,how,0.42,0.6,221,0
44,ancient,0.6,0.92,221,1
44,is,0.92,1.06,221,2
44,this,1.06,1.19,221,3
44,subway,1.19,1.57,221,4
44,escalator,1.57,2.36,221,5
44,the,4.21,4.29,222,0
44,cigarettes,4.29,4.83,222,1
44,in,4.83,5.02,222,2
44,the,5.08,5.18,222,3
44,ashtray,5.18,5.72,222,4
44,overflowed,5.72,6.25,222,5
44,onto,6.25,6.56,222,6
44,the,6.56,6.66,222,7
44,oak,6.66,6.92,222,8
44,table,6.92,7.44,222,9
44,reading,10.27,10.56,223,0
44,in,10.56,10.68,223,1
44,poor,10.68,10.92,223,2
44,light,10.92,11.2,223,3
44,gives,11.2,11.4,223,4
44,you,11.4,11.48,223,5
44,eyestrain,11.48,12.16,223,6
44,i,14.5,14.6,224,0
44,ate,14.6,14.82,224,1
44,every,14.82,15.12,224,2
44,oyster,15.12,15.52,224,3
44,on,15.52,15.67,224,4
44,nora's,15.67,16.04,224,5
44,plate,16.04,16.45,224,6
44,the,18.41,18.47,225,0
44,boston,18.47,18.94,225,1
44,ballet,18.94,19.42,225,2
44,overcame,19.42,19.9,225,3
44,their,19.9,20.03,225,4
44,funding,20.03,20.43,225,5
44,shortage,20.43,21.14,225,6
45,the,0.9,0.97,226,0
45,gorgeous,0.97,1.38,226,1
45,butterfly,1.38,2.06,226,2
45,ate,2.09,2.25,226,3
45,a,2.25,2.32,226,4
45,lot,2.32,2.5,226,5
45,of,2.5,2.58,226,6
45,nectar,2.58,3.18,226,7
45,by,5.23,5.4,227,0
45,eating,5.4,5.71,227,1
45,yogurt,5.71,6.16,227,2
45,you,6.16,6.24,227,3
45,may,6.24,6.39,227,4
45,live,6.39,6.61,227,5
45,longer,6.61,7.15,227,6
45,do,9.13,9.29,228,0
45,they,9.29,9.44,228,1
45,allow,9.44,9.67,228,2
45,atheists,9.67,10.23,228,3
45,in,10.23,10.38,228,4
45,church,10.38,10.94,228,5
45,my,12.67,12.83,229,0
45,ideal,12.83,13.24,229,1
45,morning,13.24,13.68,229,2
45,begins,13.68,14.05,229,3
45,with,14.05,14.21,229,4
45,coffee,14.21,14.77,229,5
45,the,16.96,17.08,230,0
45,irate,17.08,17.39,230,1
45,actor,17.39,17.76,230,2
45,stomped,17.76,18.2,230,3
45,away,18.2,18.4,230,4
45,idiotically,18.4,19.27,230,5
46,we,0.61,0.72,231,0
46,are,0.72,0.86,231,1
46,open,0.86,1.23,231,2
46,every,1.23,1.52,231,3
46,monday,1.52,2.01,231,4
46,evening,2.01,2.51,231,5
46,the,4.13,4.23,232,0
46,essay,4.23,4.51,232,1
46,undeniably,4.51,5.22,232,2
46,reflect,5.22,5.68,232,3
46,reflects,5.94,6.41,232,4
46,our,6.41,6.53,232,5
46,view,6.53,6.74,232,6
46,ably,6.74,7.3,232,7
46,remember,8.56,8.87,233,0
46,to,8.87,9.05,233,1
46,allow,9.05,9.33,233,2
46,identical,9.33,9.91,233,3
46,twins,9.91,10.26,233,4
46,to,10.26,10.37,233,5
46,enter,10.37,10.65,233,6
46,freely,10.65,11.27,233,7
46,do,13.57,13.75,234,0
46,you,13.75,13.86,234,1
46,have,13.86,14.07,234,2
46,the,14.07,14.14,234,3
46,yellow,14.14,14.53,234,4
46,ointment,14.53,14.9,234,5
46,ready,14.9,15.34,234,6
46,can,17.39,17.55,235,0
46,the,17.55,17.66,235,1
46,agency,17.66,18.11,235,2
46,overthrow,18.11,18.6,235,3
46,alien,18.6,19.01,235,4
46,forces,19.01,19.74,235,5
47,how,0.0,1.05,236,0
47,oily,1.05,1.42,236,1
47,do,1.42,1.56,236,2
47,you,1.56,1.64,236,3
47,like,1.64,1.83,236,4
47,your,1.83,1.92,236,5
47,salad,1.92,2.34,236,6
47,dressing,2.34,2.99,236,7
