file,text,sentence,word_in_sentence
85,altruistic,427,1
85,cream,429,4
85,dowager,427,2
85,enjoy,429,2
85,gocart,430,2
85,haunted,428,1
85,helped,427,3
85,house,428,2
85,ice,429,3
85,jeff's,430,0
85,never,430,3
85,sundaes,429,5
85,toy,430,1
85,worked,430,4
86,allow,432,0
86,dinner,435,8
86,eat,435,7
86,errors,434,2
86,frequent,431,3
86,fundraisers,431,4
86,honour,433,1
86,leeway,432,1
86,may,435,0
86,nonprofit,431,0
86,order,435,2
86,organizations,431,1
86,parfait,435,4
86,rationalize,434,0
87,apply,438,1
87,argued,440,3
87,auditory,438,2
87,aviaries,439,3
87,birthday,436,1
87,computer,438,5
87,cows,437,4
87,destroy,439,2
87,frequently,436,2
87,herb's,436,0
87,hindu,437,1
87,honour,437,3
87,jeff,440,0
87,modelling,438,3
87,occurs,436,3
87,often,439,1
87,recognition,438,7
87,speech,438,6
87,thought,440,1
88,blue,442,2
88,brie,442,7
88,cheese,442,3
88,dig,443,1
88,dinner,444,5
88,frost,443,7
88,gooseberry,444,7
88,great,441,6
88,hours,445,2
88,hours,445,4
88,like,442,1
88,likes,442,6
88,made,444,1
88,music,441,3
88,pie,444,8
88,please,443,0
88,potatoes,443,3
88,rhythm,441,7
88,rob,444,0
88,rock,441,0
88,roll,441,2
88,saw,445,1
88,trish,445,0
88,victor,442,5
89,another,447,3
89,begin,446,4
89,consuming,448,7
89,exciting,447,4
89,gardens,448,3
89,going,449,2
89,gremlins,447,0
89,growing,448,0
89,kept,448,2
89,might,446,3
89,monday,446,6
89,movie,447,5
89,speech,446,1
89,spielberg,447,8
89,steven,447,7
89,symposium,446,2
89,time,448,6
89,took,450,1
89,well,448,1
89,word,450,3
89,yet,447,2
90,children,451,0
90,coach,454,3
90,dime,454,11
90,drink,452,1
90,football,454,1
90,green,453,2
90,grows,453,1
90,gwen,453,0
90,horseradish,452,5
90,much,452,2
90,people,452,0
90,relish,452,6
90,team,454,2
90,thin,454,8
90,vegetable,453,6
90,watch,454,6
90,water,452,3
91,along,456,3
91,caused,458,4
91,chloride,458,6
91,coffee,457,0
91,garden,456,8
91,goose,460,4
91,grown,457,2
91,junglelike,457,5
91,look,459,1
91,moth,456,1
91,mother,460,3
91,otto's,456,7
91,path,456,5
91,shows,460,2
91,slopes,457,6
91,steep,457,4
91,stinging,458,1
91,temperate,457,8
91,theatre,460,1
91,vaporization,458,7
91,vapour,458,2
91,zigzagged,456,2
91,zones,457,9
