file,text,sentence,word_in_sentence
55,few,276,2
55,generals,276,5
55,hood,280,1
55,hot,280,9
55,in,280,7
55,is,277,2
55,jeep,280,4
55,meeting,277,1
55,now,277,3
55,of,280,2
55,proof,279,1
55,steaming,280,6
55,sun,280,10
55,that,279,2
55,the,277,0
55,the,279,0
55,the,280,0
55,the,280,3
55,the,280,8
55,was,280,5
55,will,276,3
55,you,279,3
56,answers,282,1
56,are,281,2
56,be,282,3
56,be,284,7
56,before,283,6
56,bob,285,0
56,clams,285,3
56,desires,281,1
56,drop,283,0
56,first,282,11
56,five,283,1
56,for,284,10
56,found,285,1
56,give,281,4
56,if,282,5
56,if,284,0
56,in,283,3
56,informative,281,7
56,me,281,5
56,more,284,3
56,more,285,2
56,my,281,0
56,no,284,8
56,on,281,9
56,one,281,6
56,out,283,9
56,paragraph,281,8
56,people,284,1
56,simple,281,3
56,straightforward,282,4
56,the,281,10
56,the,283,4
56,there,284,5
56,think,282,7
56,those,282,0
56,welfare,284,11
56,were,284,2
56,would,284,6
56,you,282,6
56,you,283,7
57,a,288,0
57,ambled,288,4
57,autumn,287,7
57,be,289,5
57,big,288,1
57,but,290,6
57,cats,286,3
57,chases,286,2
57,clearly,290,2
57,cranberry,287,1
57,distance,289,8
57,farmyard,288,7
57,goat,288,2
57,his,290,4
57,may,289,3
57,mercilessly,286,4
57,moment,290,11
57,nearest,289,1
57,only,290,9
57,out,290,8
57,saw,290,3
57,shadow,290,5
57,stayed,290,7
57,that,286,0
57,the,288,6
57,the,289,0
57,through,288,5
57,very,287,4
57,within,289,6
58,a,291,0
58,a,291,5
58,arriving,292,5
58,be,291,4
58,brightly,294,4
58,from,292,4
58,full,294,1
58,gift,291,7
58,handbag,291,2
58,leather,291,1
58,moon,294,2
58,night,294,6
58,on,292,6
58,prevented,292,2
58,shone,294,3
58,suitable,291,6
58,that,294,5
58,the,292,0
58,the,293,0
58,the,294,0
58,them,292,3
58,time,292,7
58,would,291,3
59,add,299,9
59,afternoon,297,9
59,and,297,1
59,big,300,1
59,cartoons,297,6
59,chew,300,5
59,chip,298,0
59,chose,297,3
59,in,297,7
59,loved,300,3
59,number,299,2
59,of,299,3
59,of,299,5
59,old,300,8
59,on,300,6
59,postponed,298,1
59,soysauce,299,6
59,teaspoons,299,4
59,that,299,7
59,the,297,8
59,the,299,1
59,the,300,0
59,the,300,7
59,to,297,4
59,to,300,4
59,tom,297,2
59,watch,297,5
59,you,299,8
60,a,305,8
60,an,302,0
60,and,304,4
60,back,303,3
60,bandaged,305,1
60,bike,301,7
60,bob,305,0
60,both,305,2
60,doctor,305,9
60,fixed,301,8
60,forest,304,12
60,get,303,2
60,his,301,6
60,his,304,7
60,in,303,8
60,national,304,11
60,of,305,7
60,often,303,0
60,pine,304,2
60,placed,301,1
60,priority,301,3
60,put,303,7
60,redwoods,304,5
60,saw,304,1
60,sequoia,304,10
60,the,305,5
60,through,304,9
60,todd,301,0
60,top,301,2
60,trees,304,3
60,walk,304,8
60,with,305,4
60,wounds,305,3
60,you,303,6
61,around,306,5
61,barbed,309,7
61,big,307,4
61,by,309,6
61,charge,310,1
61,choosing,310,3
61,colorful,308,5
61,did,307,0
61,ducks,308,0
61,feathers,308,6
61,feet,308,3
61,for,306,6
61,goose,307,5
61,have,308,1
61,her,310,4
61,high,309,1
61,miles,306,7
61,of,310,2
61,prison,309,3
61,surrounded,309,5
61,the,306,0
61,the,309,0
61,was,309,4
61,webbed,308,2
61,wire,309,8
61,without,307,6
61,wound,306,4
62,a,315,2
62,and,314,2
62,and,315,8
62,are,314,5
62,both,314,6
62,child,311,2
62,fangs,313,7
62,frightened,311,1
62,from,313,3
62,from,314,8
62,have,315,1
62,i,312,0
62,i'll,315,0
62,of,315,4
62,patient,314,1
62,purple,315,7
62,recuperating,314,7
62,surgeon,314,4
62,that,315,5
62,the,311,0
62,the,313,0
62,the,313,4
62,the,314,0
62,the,314,3
62,the,314,9
62,was,311,3
63,a,317,7
63,a,317,10
63,about,316,6
63,and,317,4
63,and,317,9
63,be,319,10
63,both,317,6
63,bought,317,5
63,conditions,316,9
63,couldn't,316,2
63,hard,318,4
63,her,316,4
63,home,318,9
63,interpretation,319,3
63,lines,319,8
63,must,319,9
63,my,319,2
63,new,318,1
63,of,319,4
63,older,318,8
63,on,318,5
63,problem,319,6
63,splurged,317,3
63,suburbanites,318,2
63,the,316,0
63,the,316,7
63,the,318,0
63,the,319,5
63,this,320,4
63,to,319,1
63,two,319,7
63,verbalize,316,3
63,worked,318,3
64,a,321,0
64,a,323,5
64,and,323,3
64,appointed,321,3
64,are,322,1
64,buy,323,4
64,diane,323,0
64,dolphins,322,0
64,eyes,324,4
64,from,324,6
64,george,325,0
64,her,321,6
64,in,324,2
64,intelligent,322,2
64,is,324,5
64,lawyer,321,1
64,mammals,322,4
64,marine,322,3
64,may,323,1
64,moisture,324,1
64,movies,325,4
64,my,324,3
64,splurge,323,2
64,the,324,0
64,to,321,4
64,turquoise,323,6
64,was,321,2
64,watches,325,2
65,and,329,6
65,assume,327,1
65,break,326,3
65,damage,327,4
65,down,326,4
65,each,330,0
65,every,328,7
65,farmland,329,5
65,files,326,9
65,from,329,3
65,i,327,0
65,into,328,4
65,lost,329,8
65,may,326,2
65,moisture,327,2
65,of,330,8
65,part,330,12
65,save,326,7
65,ship's,327,6
65,so,326,6
65,soon,326,5
65,system,326,1
65,the,326,0
65,the,328,0
65,the,329,4
65,the,330,6
65,this,327,5
65,untimely,330,1
65,will,327,3
65,with,330,5
65,your,326,8
66,black,334,3
66,bob,335,0
66,costume,334,1
66,elegant,334,8
66,gloves,334,4
66,his,331,3
66,hours,331,10
66,over,335,2
66,papered,335,1
66,policy,332,5
66,removal,332,8
66,room,335,5
66,shoes,333,2
66,sold,333,4
66,the,331,0
66,the,333,0
66,the,335,3
66,to,334,5
66,waste,332,7
66,were,333,3
66,will,332,0
66,you,332,1
67,a,339,0
67,a,339,4
67,after,338,5
67,best,337,6
67,business,337,9
67,for,337,8
67,is,339,3
67,may,337,2
67,mergers,337,10
67,much,338,6
67,noise,336,1
67,now,337,1
67,only,338,4
67,right,337,0
67,that,336,0
67,that,338,0
67,time,337,7
68,about,342,3
68,always,342,1
68,become,341,3
68,charge,345,1
68,completely,341,4
68,driving,344,2
68,equal,341,5
68,food,342,9
68,for,345,3
68,garbage,345,5
68,garlic,342,6
68,gives,344,1
68,his,342,8
68,i,343,0
68,in,342,7
68,jim,343,3
68,jokes,342,2
68,just,343,1
68,lessons,344,3
68,may,341,1
68,men,341,7
68,much,342,5
68,near,343,4
68,never,341,2
68,on,344,4
68,pam,344,0
68,saw,343,2
68,she,342,0
68,such,345,4
68,the,343,5
68,to,341,6
68,too,342,4
68,why,345,0
68,women,341,0
69,a,347,4
69,about,347,3
69,as,350,3
69,broken,350,7
69,each,346,5
69,felt,350,2
69,for,349,4
69,gas,347,6
69,george,347,0
69,his,350,0
69,if,350,4
69,is,347,1
69,it,350,5
69,joyce,349,5
69,many,346,2
69,new,346,3
69,oriental,348,5
69,our,348,4
69,paranoid,347,2
69,please,349,0
69,rug,348,6
69,shampooed,348,3
69,shortage,347,7
69,shoulder,350,1
69,skirt,349,3
69,students,346,4
69,the,348,0
69,this,349,2
69,we,346,0
69,welcome,346,1
69,were,350,6
69,year,346,6
70,a,354,2
70,aches,353,3
70,barometric,353,6
70,big,354,3
70,church,351,1
70,countryside,354,8
70,do,351,2
70,giant,352,1
70,glistening,352,6
70,hand,353,2
70,he,355,0
70,her,353,0
70,house,354,4
70,in,354,5
70,of,355,5
70,own,354,1
70,pairs,355,4
70,picked,355,1
70,redwoods,352,2
70,right,353,1
70,shimmered,352,3
70,smiths,351,4
70,sun,352,7
70,the,351,3
70,the,352,0
70,the,352,5
70,the,353,5
70,the,354,6
70,up,355,2
70,whenever,353,4
70,which,351,0
71,a,357,0
71,across,357,4
71,all,356,1
71,and,357,7
71,and,359,3
71,began,360,2
71,bones,359,2
71,both,358,2
71,calcium,359,0
71,disappeared,357,8
71,field,357,6
71,fish,360,1
71,frantically,360,5
71,lake,360,12
71,leap,360,4
71,like,356,2
71,makes,359,1
71,mouse,357,2
71,names,358,3
71,of,360,9
71,on,360,6
71,scampered,357,3
71,she,358,0
71,small,360,11
71,surface,360,8
71,teeth,359,4
71,the,357,5
71,the,360,0
71,the,360,7
71,they,356,0
71,to,360,3
71,young,357,1
72,a,361,7
72,after,365,4
72,any,363,4
72,assume,362,1
72,box,363,6
72,burglar,362,3
72,drop,363,1
72,enter,362,6
72,ever,362,5
72,in,363,3
72,just,363,0
72,movies,361,5
72,no,362,2
72,notices,363,2
72,pie,365,3
72,rachel's,365,5
72,rhubarb,365,2
72,see,361,4
72,serve,365,1
72,sheila,361,2
72,suggestion,363,5
72,takes,361,1
72,talk,365,6
72,they,362,0
72,tim,361,0
72,to,361,3
72,twice,361,6
72,we'll,365,0
72,week,361,8
72,will,362,4
73,a,367,6
73,a,369,2
73,and,366,6
73,and,367,3
73,and,370,2
73,another,368,5
73,barb,367,0
73,big,367,7
73,big,369,8
73,blouses,366,7
73,bonfire,367,8
73,burned,367,1
73,can,368,3
73,consists,366,2
73,course,368,1
73,dance,370,1
73,gigantic,369,3
73,hat,369,10
73,have,368,4
73,her,366,0
73,if,370,4
73,in,367,5
73,irving's,369,7
73,laugh,370,0
73,leaves,367,4
73,next,369,5
73,of,366,3
73,of,368,0
73,only,366,4
73,paper,367,2
73,sandwich,368,7
73,sing,370,3
73,skirts,366,5
73,there,369,0
73,to,369,6
73,top,369,9
73,tunafish,368,6
73,wardrobe,366,1
73,was,369,1
73,wasp,369,4
73,you,368,2
74,but,371,4
74,butterscotch,373,0
74,change,371,8
74,cream,373,7
74,eating,372,0
74,enough,371,7
74,fudge,373,1
74,goes,373,2
74,haven't,371,6
74,her,374,5
74,i,371,5
74,ice,373,6
74,increases,372,3
74,irish,375,0
74,matched,374,4
74,miraculously,372,5
74,needlepoint,374,2
74,nightly,372,2
74,ride,371,1
74,scarf,374,3
74,skirt,374,6
74,spinach,372,1
74,strength,372,4
74,subway,371,3
74,swedish,374,1
74,the,371,2
74,vanilla,373,5
74,well,373,3
74,with,373,4
74,youngsters,375,1
75,a,377,0
75,abolish,380,5
75,born,378,7
75,calf,378,6
75,celebrates,378,3
75,cheating,380,6
75,first,378,5
75,first,380,4
75,garbage,376,2
75,huge,377,1
75,lodge,378,1
75,move,376,0
75,nearer,376,3
75,occurs,377,5
75,outage,377,3
75,power,377,2
75,rarely,377,4
75,teach,380,2
75,the,376,1
75,the,378,4
75,thinks,379,1
75,those,380,0
75,valley,378,0
75,values,380,3
75,who,380,1
75,yearly,378,2
76,and,382,2
76,be,381,6
76,cab,385,1
76,cash,382,4
76,chain,381,5
76,crooked,383,4
76,diminish,382,7
76,enough,384,3
76,every,385,0
76,finish,381,2
76,greasing,381,3
76,have,383,3
76,have,384,2
76,lightbulbs,382,1
76,movies,384,0
76,needs,385,2
76,never,384,1
76,nothing,382,9
76,often,385,4
76,once,381,0
76,repainting,385,3
76,smash,382,0
76,stems,383,5
76,sure,381,7
76,their,382,3
76,thoroughly,381,10
76,to,381,8
76,to,382,8
76,top,383,0
76,value,382,5
76,villains,384,4
76,wash,381,9
76,will,382,6
76,you,381,1
76,your,381,4
76,zinnias,383,1
77,a,386,5
77,a,387,0
77,are,388,2
77,be,387,4
77,bottom,387,8
77,but,386,4
77,canned,388,6
77,challenged,386,2
77,charmer,390,2
77,could,390,3
77,crab,386,1
77,fifth,389,1
77,from,387,6
77,him,386,9
77,into,390,6
77,jar,389,2
77,making,388,9
77,me,386,3
77,overweight,390,1
77,poison,390,5
77,purists,388,4
77,quick,386,6
77,should,387,3
77,slip,390,4
77,squeezed,387,5
77,stab,386,7
77,stew,388,10
77,tea,390,8
77,the,387,7
77,the,390,0
77,those,388,0
77,toothpaste,387,1
77,tube,387,2
77,use,388,5
77,vanquished,386,8
77,vegetables,388,7
77,when,388,8
77,who,388,1
78,a,391,4
78,aggressive,394,3
78,an,394,2
78,big,391,5
78,black,392,5
78,by,395,3
78,caused,395,2
78,club,393,4
78,cured,395,7
78,each,391,0
78,fawn,391,6
78,finds,391,3
78,flag,394,6
78,group,395,9
78,in,392,4
78,instead,392,7
78,invest,392,3
78,is,395,5
78,just,393,2
78,motorists,394,8
78,of,392,8
78,please,393,0
78,policeman,394,4
78,rich,392,1
78,shell,395,0
78,shock,395,1
78,shoes,392,10
78,should,392,2
78,shrapnel,395,4
78,sing,393,1
78,sometimes,395,6
78,stag,391,1
78,stylish,392,9
78,surely,391,2
78,the,392,0
78,the,393,3
78,theme,393,5
78,therapy,395,10
78,they,394,0
78,thoughtless,394,7
78,to,394,5
78,used,394,1
78,zircons,392,6
79,a,398,0
79,a,399,3
79,advertising,396,1
79,board,400,8
79,by,400,5
79,camp,399,7
79,changes,396,8
79,clamshell,399,4
79,early,398,6
79,evening,398,7
79,found,399,2
79,from,397,4
79,gab,397,6
79,habit,397,7
79,housewives,397,1
79,is,400,1
79,large,400,3
79,lone,398,1
79,near,399,5
79,never,396,7
79,of,396,3
79,often,397,2
79,plymouth,396,4
79,shone,398,3
79,site,399,8
79,sky,398,8
79,star,398,2
79,store,396,6
79,suburban,397,0
79,suffer,397,3
79,the,396,0
79,the,397,5
79,the,398,5
79,the,399,0
79,the,399,6
79,the,400,6
79,thing,400,4
79,this,400,2
79,toddler,399,1
79,variety,396,5
79,verse,396,2
79,what,400,0
80,a,401,2
80,add,402,1
80,are,403,2
80,cheese,402,6
80,clamp,401,4
80,data,405,4
80,difficult,403,3
80,dinner,404,9
80,first,402,0
80,for,404,8
80,fresh,404,5
80,gifts,403,1
80,ignored,405,1
80,in,405,6
80,larger,401,3
80,lemon,404,6
80,milk,402,2
80,points,405,5
80,problem,401,7
80,ralph,404,0
80,roy,405,0
80,sauce,404,7
80,shredded,402,5
80,spherical,403,0
80,spurious,405,3
80,the,401,6
80,the,402,4
80,the,405,2
80,thinks,401,1
80,thomas,401,0
80,to,402,3
80,to,403,4
80,with,404,4
80,wrap,403,5
81,are,407,6
81,be,410,4
81,can,410,2
81,chemicals,407,5
81,cutlery,410,1
81,developing,407,1
81,disease,406,10
81,elm,406,2
81,elm,406,9
81,film,407,2
81,flimsy,410,5
81,forest,406,3
81,in,407,0
81,is,408,0
81,many,407,3
81,nearly,406,5
81,often,410,3
81,overwhelmed,406,6
81,safe,408,3
81,seesaw,408,2
81,stole,409,2
81,the,406,0
81,thick,406,1
81,thieves,409,1
81,this,408,1
81,those,409,0
81,toxic,407,4
81,used,407,7
81,was,406,4
82,a,414,1
82,a,415,3
82,away,414,8
82,beg,413,0
82,calico,414,2
82,cat,414,3
82,early,412,4
82,every,412,5
82,for,413,3
82,gallon,413,5
82,get,414,0
82,guard,413,2
82,is,415,2
82,keep,414,5
82,morning,412,6
82,most,412,0
82,musicians,411,1
82,of,413,6
82,petrol,413,7
82,pop,415,4
82,rabbits,412,2
82,rise,412,3
82,singer,415,5
82,that,413,1
82,those,411,0
82,tina,415,0
82,turner,415,1
82,young,412,1
83,a,420,4
83,appetizers,417,3
83,caught,416,3
83,cheque,420,5
83,classical,418,1
83,did,419,0
83,dislikes,417,2
83,eat,419,2
83,her,418,0
83,illegal,420,1
83,it's,420,0
83,lunch,419,3
83,mum,417,0
83,pickpocket,416,1
83,postdate,420,3
83,redhanded,416,4
83,repertoire,418,2
83,strongly,417,1
83,that,416,0
83,to,420,2
83,was,416,2
83,yesterday,419,4
83,you,419,1
84,a,422,5
84,a,424,5
84,and,423,1
84,are,421,2
84,are,423,3
84,as,422,4
84,be,424,4
84,colourful,421,4
84,costumes,421,1
84,few,424,0
84,found,423,6
84,fructose,423,2
84,fruit,423,8
84,glucose,423,0
84,hispanic,421,0
84,in,423,7
84,live,424,2
84,natural,423,4
84,people,424,1
84,quite,421,3
84,sugars,423,5
84,to,424,3
84,treat,422,6
84,youngsters,422,0
85,all,429,1
85,altruistic,427,1
85,cream,429,4
85,dowager,427,2
85,enjoy,429,2
85,gocart,430,2
85,haunted,428,1
85,helped,427,3
85,house,428,2
85,ice,429,3
85,jeff's,430,0
85,never,430,3
85,sundaes,429,5
85,the,426,0
85,the,427,0
85,the,428,0
85,they,429,0
85,toy,430,1
85,was,428,3
85,worked,430,4
86,a,435,3
86,after,435,5
86,all,434,1
86,allow,432,0
86,dinner,435,8
86,eat,435,7
86,errors,434,2
86,frequent,431,3
86,fundraisers,431,4
86,have,431,2
86,here,432,2
86,honour,433,1
86,i,433,0
86,i,435,1
86,i,435,6
86,leeway,432,1
86,may,435,0
86,my,433,2
86,nonprofit,431,0
86,order,435,2
86,organizations,431,1
86,parfait,435,4
86,rationalize,434,0
87,apply,438,1
87,argued,440,3
87,auditory,438,2
87,aviaries,439,3
87,birthday,436,1
87,computer,438,5
87,cows,437,4
87,destroy,439,2
87,does,437,0
87,frequently,436,2
87,herb's,436,0
87,hindu,437,1
87,honour,437,3
87,in,440,4
87,jeff,440,0
87,modelling,438,3
87,occurs,436,3
87,of,440,6
87,often,439,1
87,on,436,4
87,recognition,438,7
87,speech,438,6
87,thought,440,1
87,to,438,4
87,we,438,0
87,you,440,2
88,a,441,5
88,and,441,1
88,and,444,6
88,and,445,3
88,before,443,5
88,blue,442,2
88,brie,442,7
88,but,442,4
88,cheese,442,3
88,dig,443,1
88,dinner,444,5
88,for,444,4
88,for,444,9
88,frost,443,7
88,gooseberry,444,7
88,great,441,6
88,has,441,4
88,hours,445,2
88,hours,445,4
88,like,442,1
88,likes,442,6
88,made,444,1
88,music,441,3
88,my,443,2
88,of,445,5
88,pie,444,8
88,please,443,0
88,potatoes,443,3
88,rhythm,441,7
88,rob,444,0
88,rock,441,0
88,roll,441,2
88,saw,445,1
88,the,443,6
88,this,445,7
88,trish,445,0
88,up,443,4
88,victor,442,5
88,we,442,0
89,another,447,3
89,begin,446,4
89,by,447,6
89,consuming,448,7
89,exciting,447,4
89,for,450,4
89,gardens,448,3
89,going,449,2
89,gremlins,447,0
89,growing,448,0
89,her,450,2
89,i,450,0
89,is,447,1
89,is,448,4
89,is,449,0
89,it,450,5
89,kept,448,2
89,might,446,3
89,monday,446,6
89,movie,447,5
89,on,446,5
89,she,449,1
89,speech,446,1
89,spielberg,447,8
89,steven,447,7
89,symposium,446,2
89,the,446,0
89,time,448,6
89,took,450,1
89,very,448,5
89,well,448,1
89,with,449,3
89,word,450,3
89,yet,447,2
89,you,449,4
90,a,454,5
90,a,454,10
90,as,454,7
90,as,454,9
90,can,451,1
90,children,451,0
90,coach,454,3
90,dime,454,11
90,drink,452,1
90,football,454,1
90,green,453,2
90,grows,453,1
90,gwen,453,0
90,has,454,4
90,her,453,5
90,horseradish,452,5
90,in,453,4
90,much,452,2
90,people,452,0
90,relish,452,6
90,team,454,2
90,the,454,0
90,thin,454,8
90,vegetable,453,6
90,watch,454,6
90,water,452,3
90,with,452,4
91,a,456,0
91,along,456,3
91,by,458,5
91,caused,458,4
91,chloride,458,6
91,coffee,457,0
91,don't,459,0
91,for,459,2
91,garden,456,8
91,goose,460,4
91,grown,457,2
91,in,457,7
91,is,457,1
91,junglelike,457,5
91,look,459,1
91,moth,456,1
91,mother,460,3
91,on,457,3
91,otto's,456,7
91,path,456,5
91,shows,460,2
91,slopes,457,6
91,steep,457,4
91,stinging,458,1
91,temperate,457,8
91,that,458,0
91,the,456,4
91,theatre,460,1
91,through,456,6
91,vaporization,458,7
91,vapour,458,2
91,was,458,3
91,which,460,0
91,zigzagged,456,2
91,zones,457,9
