file,text,xmin,xmax,sentence,word_in_sentence
23,are,9.36,9.41,118,1
23,convenient,9.41,9.98,118,2
23,for,9.98,10.05,118,3
23,a,10.05,10.12,118,4
23,quick,10.12,10.42,118,5
23,lunch,10.42,10.86,118,6
23,december,13.03,13.45,119,0
23,and,13.45,13.62,119,1
23,january,13.62,14.1,119,2
23,are,14.1,14.21,119,3
23,nice,14.21,14.53,119,4
23,months,14.53,14.81,119,5
23,to,14.81,14.93,119,6
23,spend,14.93,15.24,119,7
23,in,15.24,15.35,119,8
23,miami,15.35,15.9,119,9
23,technical,18.31,18.75,120,0
23,writers,18.75,19.09,120,1
23,can,19.09,19.27,120,2
23,abbreviate,19.27,19.77,120,3
23,in,19.77,19.9,120,4
23,bibliographies,19.9,20.97,120,5
24,scientific,0.98,1.63,121,0
24,progress,1.63,2.01,121,1
24,comes,2.01,2.28,121,2
24,from,2.28,2.49,121,3
24,the,2.49,2.54,121,4
24,development,2.54,3.14,121,5
24,of,3.14,3.22,121,6
24,new,3.22,3.42,121,7
24,techniques,3.42,4.11,121,8
24,the,6.89,6.95,122,0
24,clumsy,6.95,7.36,122,1
24,customer,7.36,7.85,122,2
24,spilled,7.85,8.18,122,3
24,some,8.18,8.31,122,4
24,expensive,8.31,8.88,122,5
24,perfume,8.88,9.42,122,6
24,the,11.99,12.04,123,0
24,bungalow,12.04,12.48,123,1
24,was,12.48,12.63,123,2
24,pleasantly,12.63,13.04,123,3
24,situated,13.04,13.69,123,4
24,near,13.69,13.86,123,5
24,the,13.86,13.92,123,6
24,shore,13.92,14.38,123,7
24,agricultural,16.97,17.68,124,0
24,products,17.68,18.12,124,1
24,are,18.12,18.17,124,2
24,unevenly,18.17,18.76,124,3
24,distributed,18.76,19.46,124,4
24,pledge,21.76,22.05,125,0
24,to,22.05,22.14,125,1
24,participate,22.14,22.76,125,2
24,in,22.76,22.86,125,3
24,nevada's,22.86,23.32,125,4
24,aquatic,23.32,23.8,125,5
24,competition,23.8,24.64,125,6
25,which,1.11,1.39,126,0
25,long,1.39,1.61,126,1
25,article,1.61,2.0,126,2
25,was,2.0,2.18,126,3
25,opaque,2.18,2.57,126,4
25,and,2.57,2.7,126,5
25,needed,2.7,2.99,126,6
25,clarification,2.99,3.94,126,7
25,the,6.21,6.28,127,0
25,sound,6.28,6.59,127,1
25,of,6.59,6.75,127,2
25,jennifer's,6.75,7.22,127,3
25,bugle,7.22,7.73,127,4
25,scared,7.73,8.09,127,5
25,the,8.09,8.19,127,6
25,antelope,8.19,8.68,127,7
25,the,11.12,11.21,128,0
25,willowy,11.21,11.63,128,1
25,woman,11.63,12.04,128,2
25,wore,12.04,12.22,128,3
25,a,12.22,12.27,128,4
25,muskrat,12.27,12.82,128,5
25,coat,12.82,13.18,128,6
25,too,15.03,15.17,129,0
25,much,15.17,15.4,129,1
25,curiosity,15.4,16.09,129,2
25,can,16.09,16.28,129,3
25,get,16.28,16.47,129,4
25,you,16.47,16.58,129,5
25,into,16.58,16.81,129,6
25,trouble,16.81,17.26,129,7
25,cyclical,19.56,20.11,130,0
25,programs,20.11,20.66,130,1
25,will,20.66,20.77,130,2
25,never,20.77,21.04,130,3
25,compile,21.04,21.7,130,4
26,correct,0.76,1.12,131,0
26,execution,1.12,1.75,131,1
26,of,1.75,1.89,131,2
26,my,1.89,2.04,131,3
26,instructions,2.04,2.71,131,4
26,is,2.71,2.85,131,5
26,crucial,2.85,3.36,131,6
26,most,5.49,5.79,132,0
26,precincts,5.79,6.26,132,1
26,have,6.26,6.46,132,2
26,a,6.46,6.49,132,3
26,third,6.58,6.78,132,4
26,of,6.78,6.94,132,5
26,the,6.94,7.0,132,6
26,votes,7.0,7.29,132,7
26,counted,7.29,7.75,132,8
26,while,10.34,10.53,133,0
26,waiting,10.53,10.86,133,1
26,for,10.86,11.0,133,2
26,chipper,11.0,11.4,133,3
26,she,11.4,11.56,133,4
26,crisscrossed,11.56,12.28,133,5
26,the,12.28,12.33,133,6
26,square,12.33,12.67,133,7
26,many,12.67,12.93,133,8
26,times,12.93,13.54,133,9
26,vietnamese,16.43,16.94,134,0
26,cuisine,16.94,17.32,134,1
26,is,17.32,17.46,134,2
26,exquisite,17.46,18.07,134,3
26,the,20.02,20.08,135,0
26,previous,20.08,20.52,135,1
26,speaker,20.52,20.85,135,2
26,presented,20.85,21.36,135,3
26,ambiguous,21.36,22.0,135,4
26,results,22.0,22.6,135,5
27,mosquitoes,0.97,1.46,136,0
27,exist,1.46,1.9,136,1
27,in,1.9,2.09,136,2
27,warm,2.09,2.37,136,3
27,humid,2.37,2.73,136,4
27,climates,2.73,3.41,136,5
27,scholastic,4.97,5.59,137,0
27,aptitude,5.59,6.1,137,1
27,is,6.1,6.19,137,2
27,judged,6.19,6.57,137,3
27,by,6.57,6.67,137,4
27,standardized,6.67,7.38,137,5
27,tests,7.38,7.92,137,6
27,orange,10.04,10.41,138,0
27,juice,10.41,10.61,138,1
27,tastes,10.61,10.94,138,2
27,funny,10.94,11.25,138,3
27,after,11.25,11.52,138,4
27,toothpaste,11.52,12.26,138,5
27,the,14.42,14.49,139,0
27,water,14.49,14.8,139,1
27,containing,14.8,15.28,139,2
27,too,15.28,15.46,139,3
27,much,15.46,15.67,139,4
27,chlorine,15.67,16.12,139,5
27,oh,16.37,16.49,139,6
27,sorry,16.49,16.72,139,7
27,the,16.86,16.93,139,8
27,water,16.93,17.18,139,9
27,contained,17.18,17.62,139,10
27,too,17.62,17.74,139,11
27,much,17.74,17.95,139,12
27,chlorine,17.95,18.35,139,13
27,and,18.35,18.53,139,14
27,stung,18.53,18.81,139,15
27,his,18.81,18.96,139,16
27,eyes,18.96,19.38,139,17
27,our,21.22,21.33,140,0
27,experiment's,21.33,21.91,140,1
27,positive,21.91,22.39,140,2
27,outcome,22.39,22.76,140,3
27,was,22.76,22.93,140,4
27,unexpected,22.93,23.69,140,5
28,remove,0.96,1.31,141,0
28,the,1.31,1.39,141,1
28,splinter,1.39,1.81,141,2
28,with,1.81,1.97,141,3
28,a,1.97,2.0,141,4
28,pair,2.0,2.27,141,5
28,of,2.27,2.38,141,6
28,tweezers,2.38,2.98,141,7
28,the,5.31,5.36,142,0
28,drunkard,5.36,5.79,142,1
28,is,5.79,5.92,142,2
28,a,5.92,5.98,142,3
28,social,5.98,6.4,142,4
28,outcast,6.4,7.13,142,5
28,the,8.91,8.97,143,0
28,government,8.97,9.43,143,1
28,sought,9.43,9.66,143,2
28,authorization,9.66,10.36,143,3
28,of,10.36,10.48,143,4
28,his,10.48,10.61,143,5
28,citizenship,10.61,11.31,143,6
28,as,14.2,14.35,144,0
28,coauthors,14.35,14.95,144,1
28,we,14.98,15.08,144,2
28,presented,15.08,15.61,144,3
28,our,15.61,15.7,144,4
28,new,15.7,15.88,144,5
28,book,15.88,16.13,144,6
28,to,16.13,16.24,144,7
28,the,16.24,16.44,144,8
28,haughty,16.44,16.72,144,9
28,audience,16.72,17.4,144,10
28,as,20.05,20.22,145,0
28,a,20.22,20.27,145,1
28,precaution,20.27,20.85,145,2
28,the,20.85,20.95,145,3
28,outlaws,20.95,21.4,145,4
28,bought,21.4,21.67,145,5
28,gunpowder,21.67,22.23,145,6
28,for,22.23,22.41,145,7
28,their,22.41,22.58,145,8
28,stronghold,22.58,23.18,145,9
29,her,1.04,1.15,146,0
29,auburn,1.15,1.52,146,1
29,hair,1.52,1.73,146,2
29,reminded,1.73,2.23,146,3
29,him,2.23,2.38,146,4
29,of,2.38,2.52,146,5
29,autumn,2.52,2.81,146,6
29,leaves,2.81,3.37,146,7
29,they,5.57,5.68,147,0
29,remained,5.68,6.05,147,1
29,lifelong,6.05,6.53,147,2
29,friends,6.53,6.84,147,3
29,and,6.84,6.97,147,4
29,companions,6.97,7.77,147,5
29,curiosity,9.89,10.58,148,0
29,and,10.58,10.72,148,1
29,mediocrity,10.72,11.37,148,2
29,seldom,11.37,11.78,148,3
29,coexist,11.78,12.58,148,4
29,biologists,14.13,14.78,149,0
29,use,14.78,14.96,149,1
29,radioactive,14.96,15.62,149,2
29,isotopes,15.62,16.17,149,3
29,to,16.17,16.31,149,4
29,study,16.31,16.61,149,5
29,microorganisms,16.61,17.84,149,6
29,employee,19.85,20.25,150,0
29,layoffs,20.25,20.72,150,1
29,coincided,20.72,21.28,150,2
29,with,21.28,21.43,150,3
29,the,21.43,21.48,150,4
29,company's,21.48,21.96,150,5
29,reorganization,21.96,22.97,150,6
30,who,0.91,1.0,151,0
30,took,1.0,1.25,151,1
30,the,1.25,1.3,151,2
30,kayak,1.3,1.7,151,3
30,down,1.7,1.92,151,4
30,the,1.92,1.97,151,5
30,bayou,1.97,2.47,151,6
30,how,4.55,4.67,152,0
30,would,4.67,4.84,152,1
30,you,4.84,4.96,152,2
30,evaluate,4.96,5.49,152,3
30,this,5.49,5.66,152,4
30,algebraic,5.66,6.2,152,5
30,expression,6.2,6.9,152,6
30,the,9.32,9.46,153,0
30,mayan,9.46,9.88,153,1
30,neoclassical,9.88,10.78,153,2
30,sorry,11.32,11.66,153,3
30,the,11.8,11.85,153,4
30,mayan,11.85,12.19,153,5
30,neoclassic,12.19,12.72,153,6
30,scholar,12.72,13.05,153,7
30,disappeared,13.05,13.62,153,8
30,while,13.62,13.79,153,9
30,surveying,13.79,14.44,153,10
30,ancient,14.44,14.77,153,11
30,ruins,14.77,15.34,153,12
30,the,16.31,16.36,154,0
30,diagnosis,16.36,17.07,154,1
30,was,17.07,17.22,154,2
30,discouraging,17.22,17.9,154,3
30,however,17.9,18.26,154,4
30,he,18.26,18.35,154,5
30,was,18.35,18.51,154,6
30,not,18.51,18.75,154,7
30,overly,18.75,19.14,154,8
30,worried,19.14,19.64,154,9
30,the,21.9,21.97,155,0
30,triumphant,21.97,22.53,155,1
30,warrior,22.53,23.0,155,2
30,exhibited,23.0,23.51,155,3
30,naive,23.51,24.09,155,4
30,heroism,24.09,24.74,155,5
31,whoever,0.94,1.21,156,0
31,cooperates,1.21,1.82,156,1
31,in,1.82,1.92,156,2
31,finding,1.92,2.45,156,3
31,nan's,2.53,2.88,156,4
31,cameo,2.88,3.37,156,5
31,will,3.37,3.49,156,6
31,be,3.49,3.63,156,7
31,rewarded,3.63,4.29,156,8
31,severe,6.57,6.96,157,0
31,myopia,6.96,7.65,157,1
31,contributed,7.94,8.53,157,2
31,to,8.53,8.8,157,3
31,ron's,8.83,9.24,157,4
31,inferiority,9.24,9.89,157,5
31,complex,9.89,10.69,157,6
31,buying,12.1,12.47,158,0
31,a,12.47,12.51,158,1
31,thoroughbred,12.51,13.01,158,2
31,horse,13.01,13.37,158,3
31,requires,13.37,13.78,158,4
31,intuition,13.78,14.4,158,5
31,and,14.4,14.54,158,6
31,expertise,14.54,15.35,158,7
31,does,17.59,17.74,159,0
31,creole,17.74,18.11,159,1
31,cooking,18.11,18.5,159,2
31,use,18.5,18.67,159,3
31,curry,18.67,19.07,159,4
31,she,20.74,20.93,160,0
31,encouraged,20.93,21.47,160,1
31,her,21.47,21.53,160,2
31,children,21.53,21.92,160,3
31,to,21.92,22.04,160,4
31,make,22.04,22.27,160,5
31,their,22.27,22.39,160,6
31,own,22.39,22.56,160,7
31,halloween,22.56,22.97,160,8
31,costumes,22.97,23.74,160,9
32,we,1.24,1.33,161,0
32,could,1.33,1.5,161,1
32,barely,1.5,1.81,161,2
32,see,1.81,1.97,161,3
32,the,1.97,2.07,161,4
32,fjords,2.07,2.52,161,5
32,through,2.52,2.67,161,6
32,the,2.67,2.79,161,7
32,snow,2.79,3.06,161,8
32,flurries,3.06,3.7,161,9
32,almost,6.44,6.82,162,0
32,all,6.82,7.02,162,1
32,colleagues,7.02,7.54,162,2
32,are,7.54,7.64,162,3
32,now,7.64,7.85,162,4
32,coeducational,7.85,8.87,162,5
32,rich,10.91,11.2,163,0
32,looked,11.2,11.34,163,1
32,for,11.34,11.5,163,2
32,spotted,11.5,11.94,163,3
32,hyenas,11.94,12.4,163,4
32,and,12.4,12.51,163,5
32,jaguars,12.51,12.99,163,6
32,on,12.99,13.12,163,7
32,the,13.12,13.17,163,8
32,safari,13.17,13.85,163,9
32,thick,16.73,16.96,164,0
32,glue,16.96,17.29,164,1
32,oozed,17.32,17.63,164,2
32,out,17.63,17.8,164,3
32,of,17.8,17.9,164,4
32,the,17.9,17.96,164,5
32,tube,17.96,18.45,164,6
32,why,20.11,20.28,165,0
32,else,20.28,20.53,165,1
32,would,20.53,20.66,165,2
32,danny,20.66,20.96,165,3
32,allow,20.96,21.28,165,4
32,others,21.28,21.54,165,5
32,to,21.54,21.65,165,6
32,go,21.65,22.0,165,7
33,the,0.81,0.86,166,0
33,cat's,0.86,1.23,166,1
33,meow,1.23,1.5,166,2
33,always,1.5,1.95,166,3
33,hurts,1.95,2.18,166,4
33,my,2.18,2.3,166,5
33,ears,2.3,2.82,166,6
33,did,4.71,4.88,167,0
33,you,4.88,4.97,167,1
33,buy,4.97,5.19,167,2
33,any,5.19,5.35,167,3
33,cordur,5.35,5.73,167,4
33,sorry,6.1,6.32,167,5
33,did,6.32,6.54,167,6
33,you,6.54,6.61,167,7
33,buy,6.61,6.81,167,8
33,any,6.81,6.95,167,9
33,corduroy,6.95,7.41,167,10
33,overalls,7.44,8.09,167,11
33,would,9.83,9.96,168,0
33,a,9.96,10.03,168,1
33,tomboy,10.03,10.53,168,2
33,often,10.53,10.83,168,3
33,play,10.83,11.03,168,4
33,outdoors,11.03,11.69,168,5
33,they,13.41,13.53,169,0
33,often,13.53,13.85,169,1
33,go,13.85,13.98,169,2
33,out,13.98,14.15,169,3
33,in,14.15,14.23,169,4
33,the,14.23,14.3,169,5
33,evening,14.3,14.76,169,6
33,who,17.06,17.2,170,0
33,authorized,17.2,17.73,170,1
33,the,17.73,17.8,170,2
33,unlimited,17.8,18.27,170,3
33,expense,18.27,18.69,170,4
33,account,18.69,19.03,170,5
34,destroy,0.87,1.25,171,0
34,every,1.25,1.56,171,1
34,file,1.56,1.91,171,2
34,related,1.91,2.39,171,3
34,to,2.39,2.5,171,4
34,my,2.5,2.69,171,5
34,audits,2.69,3.31,171,6
34,serve,5.05,5.35,172,0
34,the,5.35,5.4,172,1
34,coleslaw,5.4,5.9,172,2
34,after,5.9,6.22,172,3
34,i,6.22,6.32,172,4
34,add,6.32,6.5,172,5
34,the,6.5,6.61,172,6
34,oil,6.61,7.02,172,7
34,withdraw,8.99,9.38,173,0
34,all,9.38,9.57,173,1
34,phony,9.57,9.93,173,2
34,accusations,9.93,10.62,173,3
34,at,10.62,10.72,173,4
34,once,10.72,11.21,173,5
34,straw,12.94,13.29,174,0
34,hats,13.29,13.62,174,1
34,are,13.62,13.67,174,2
34,out,13.67,13.82,174,3
34,of,13.82,13.92,174,4
34,fashion,13.92,14.32,174,5
34,this,14.32,14.53,174,6
34,year,14.53,14.8,174,7
34,why,17.09,17.26,175,0
34,buy,17.26,17.47,175,1
34,oil,17.47,17.79,175,2
34,when,17.79,17.94,175,3
34,you,17.94,18.08,175,4
34,always,18.08,18.42,175,5
34,use,18.42,18.6,175,6
34,mine,18.6,18.98,175,7
35,they,0.96,1.07,176,0
35,enjoy,1.07,1.42,176,1
35,it,1.42,1.53,176,2
35,when,1.53,1.65,176,3
35,i,1.65,1.79,176,4
35,audition,1.79,2.34,176,5
35,would,4.23,4.34,177,0
35,you,4.34,4.45,177,1
35,allow,4.45,4.69,177,2
35,acts,4.69,4.99,177,3
35,of,4.99,5.08,177,4
35,violence,5.08,5.76,177,5
35,how,7.77,7.85,178,0
35,do,7.85,7.99,178,1
35,oysters,7.99,8.45,178,2
35,make,8.45,8.68,178,3
35,pearls,8.68,9.22,178,4
35,draw,10.89,11.1,179,0
35,each,11.1,11.39,179,1
35,graph,11.39,11.69,179,2
35,on,11.72,11.83,179,3
35,a,11.83,11.9,179,4
35,new,11.9,12.06,179,5
35,axis,12.06,12.81,179,6
35,norwegian,14.22,14.71,180,0
35,sweaters,14.71,15.18,180,1
35,are,15.18,15.25,180,2
35,made,15.25,15.45,180,3
35,of,15.45,15.54,180,4
35,lamb's,15.54,15.9,180,5
35,wool,15.9,16.23,180,6
36,young,0.83,1.07,181,0
36,children,1.07,1.43,181,1
36,should,1.43,1.61,181,2
36,avoid,1.61,1.91,181,3
36,exposure,1.91,2.47,181,4
36,to,2.47,2.59,181,5
36,contagious,2.59,3.11,181,6
36,diseases,3.11,3.83,181,7
36,ralph,6.37,6.66,182,0
36,controlled,6.66,7.07,182,1
36,the,7.07,7.12,182,2
36,stopwatch,7.12,7.73,182,3
36,from,7.73,7.9,182,4
36,the,7.9,7.95,182,5
36,bleachers,7.95,8.57,182,6
36,approach,11.19,11.61,183,0
36,your,11.61,11.71,183,1
36,interview,11.71,12.09,183,2
36,with,12.09,12.28,183,3
36,statuesque,12.28,12.85,183,4
36,composure,12.85,13.51,183,5
36,how,16.01,16.11,184,0
36,much,16.11,16.33,184,1
36,allowance,16.33,16.74,184,2
36,do,16.74,16.88,184,3
36,you,16.88,16.98,184,4
36,get,16.98,17.28,184,5
36,the,19.48,19.53,185,0
36,causeway,19.53,19.98,185,1
36,ended,19.98,20.27,185,2
36,abruptly,20.27,20.7,185,3
36,at,20.7,20.81,185,4
36,the,20.81,20.87,185,5
36,shore,20.87,21.32,185,6
37,even,0.9,1.17,186,0
37,i,1.17,1.29,186,1
37,occasionally,1.29,1.82,186,2
37,get,1.82,2.03,186,3
37,the,2.03,2.08,186,4
37,monday,2.08,2.42,186,5
37,blues,2.42,3.01,186,6
37,military,4.96,5.43,187,0
37,personnel,5.43,5.94,187,1
37,are,5.94,6.02,187,2
37,expected,6.02,6.54,187,3
37,to,6.54,6.67,187,4
37,obey,6.67,6.96,187,5
37,government,6.96,7.39,187,6
37,orders,7.39,7.98,187,7
37,when,10.29,10.44,188,0
37,peeling,10.44,10.77,188,1
37,an,10.77,10.85,188,2
37,orange,10.85,11.24,188,3
37,it,11.24,11.31,188,4
37,is,11.31,11.43,188,5
37,hard,11.43,11.67,188,6
37,not,11.67,11.84,188,7
37,to,11.84,11.97,188,8
37,spray,11.97,12.25,188,9
37,juice,12.25,12.79,188,10
37,do,15.59,15.68,189,0
37,you,15.68,15.8,189,1
37,hear,15.8,15.96,189,2
37,the,15.96,16.07,189,3
37,sleigh,16.07,16.3,189,4
37,bells,16.3,16.61,189,5
37,ringing,16.61,17.0,189,6
37,rob,19.53,19.87,190,0
37,sat,19.87,20.13,190,1
37,by,20.13,20.24,190,2
37,the,20.24,20.34,190,3
37,pond,20.34,20.62,190,4
37,and,20.62,20.77,190,5
37,sketched,20.77,21.15,190,6
37,the,21.15,21.24,190,7
37,stray,21.24,21.55,190,8
37,geese,21.55,22.13,190,9
38,michael,1.07,1.37,191,0
38,colored,1.37,1.73,191,1
38,the,1.73,1.8,191,2
38,bedroom,1.8,2.19,191,3
38,wall,2.19,2.44,191,4
38,with,2.44,2.59,191,5
38,crayons,2.59,3.26,191,6
38,only,5.48,5.73,192,0
38,the,5.73,5.83,192,1
38,best,5.83,6.11,192,2
38,players,6.11,6.5,192,3
38,enjoy,6.5,6.83,192,4
38,popularity,6.83,7.68,192,5
38,i,9.57,9.62,193,0
38,gave,9.62,9.87,193,1
38,them,9.87,10.02,193,2
38,several,10.02,10.4,193,3
38,choices,10.4,10.83,193,4
38,and,10.83,10.97,193,5
38,let,10.97,11.16,193,6
38,them,11.16,11.32,193,7
38,set,11.32,11.55,193,8
38,the,11.55,11.61,193,9
38,priorities,11.61,12.43,193,10
38,the,15.13,15.2,194,0
38,news,15.2,15.48,194,1
38,agency,15.48,15.94,194,2
38,hired,15.94,16.22,194,3
38,a,16.22,16.26,194,4
38,great,16.26,16.57,194,5
38,journalist,16.57,17.23,194,6
38,the,19.32,19.37,195,0
38,morning,19.37,19.76,195,1
38,dew,19.76,19.96,195,2
38,on,19.96,20.07,195,3
38,the,20.07,20.13,195,4
38,spider,20.13,20.51,195,5
38,web,20.51,20.72,195,6
38,glistened,20.72,21.12,195,7
38,in,21.12,21.24,195,8
38,the,21.24,21.3,195,9
38,sun,21.3,21.74,195,10
39,the,0.78,0.87,196,0
39,sermon,0.87,1.27,196,1
39,emphasized,1.27,2.03,196,2
39,the,2.03,2.11,196,3
39,need,2.11,2.37,196,4
39,for,2.37,2.52,196,5
39,affirmative,2.52,3.01,196,6
39,action,3.01,3.58,196,7
39,the,5.8,5.86,197,0
39,small,5.86,6.19,197,1
39,boy,6.19,6.41,197,2
39,put,6.41,6.65,197,3
39,the,6.65,6.72,197,4
39,worm,6.72,6.97,197,5
39,on,6.97,7.13,197,6
39,the,7.13,7.25,197,7
39,hook,7.25,7.58,197,8
39,how,9.88,10.0,198,0
39,permanent,10.0,10.47,198,1
39,are,10.47,10.57,198,2
39,their,10.57,10.76,198,3
39,records,10.76,11.43,198,4
39,try,13.39,13.64,199,0
39,to,13.64,13.72,199,1
39,recall,13.72,14.06,199,2
39,the,14.06,14.2,199,3
39,events,14.2,14.54,199,4
39,in,14.54,14.63,199,5
39,chronological,14.63,15.4,199,6
39,order,15.4,15.81,199,7
39,the,17.96,18.01,200,0
39,most,18.01,18.29,200,1
39,recent,18.29,18.6,200,2
39,geological,18.6,19.17,200,3
39,survey,19.17,19.55,200,4
39,found,19.55,19.85,200,5
39,seismic,19.85,20.27,200,6
39,activity,20.27,20.9,200,7
40,cory,0.9,1.2,201,0
40,attacked,1.2,1.56,201,1
40,the,1.56,1.61,201,2
40,project,1.61,2.06,201,3
40,with,2.11,2.25,201,4
40,extra,2.25,2.63,201,5
40,determination,2.63,3.49,201,6
40,you,5.72,5.86,202,0
40,always,5.86,6.14,202,1
40,come,6.14,6.33,202,2
40,up,6.33,6.46,202,3
40,with,6.46,6.59,202,4
40,pathological,6.59,7.31,202,5
40,examples,7.31,8.06,202,6
40,put,10.24,10.47,203,0
40,the,10.47,10.53,203,1
40,brutcher,10.53,10.95,203,2
40,sorry,11.22,11.45,203,3
40,put,11.56,11.74,203,4
40,the,11.74,11.8,203,5
40,butcher,11.8,12.07,203,6
40,block,12.07,12.33,203,7
40,table,12.33,12.67,203,8
40,in,12.67,12.8,203,9
40,the,12.8,12.88,203,10
40,garage,12.88,13.42,203,11
40,how,14.67,14.77,204,0
40,good,14.77,15.01,204,1
40,is,15.01,15.15,204,2
40,your,15.15,15.27,204,3
40,endurance,15.27,15.97,204,4
40,keep,17.61,17.88,205,0
40,the,17.88,17.95,205,1
40,thermometer,17.95,18.51,205,2
40,under,18.51,18.74,205,3
40,your,18.74,18.88,205,4
40,tongue,18.88,19.25,205,5
41,steph,1.27,1.67,206,0
41,could,1.67,1.83,206,1
41,barely,1.83,2.12,206,2
41,handle,2.12,2.4,206,3
41,the,2.4,2.53,206,4
41,psychological,2.53,3.24,206,5
41,trauma,3.24,3.74,206,6
41,it's,5.92,6.06,207,0
41,healthier,6.06,6.4,207,1
41,to,6.4,6.48,207,2
41,cook,6.48,6.76,207,3
41,without,6.76,7.07,207,4
41,sugar,7.07,7.51,207,5
41,the,9.69,9.76,208,0
41,viewpoint,9.76,10.2,208,1
41,overlooked,10.23,10.7,208,2
41,the,10.7,10.84,208,3
41,ocean,10.84,11.32,208,4
41,are,13.33,13.4,209,0
41,you,13.4,13.59,209,1
41,looking,13.59,13.9,209,2
41,for,13.9,14.06,209,3
41,employment,14.06,14.61,209,4
41,his,16.78,16.99,210,0
41,failure,16.99,17.35,210,1
41,to,17.35,17.52,210,2
41,open,17.52,17.79,210,3
41,the,17.79,17.84,210,4
41,store,17.84,18.17,210,5
41,by,18.17,18.35,210,6
41,eight,18.35,18.62,210,7
41,cost,18.62,18.98,210,8
41,him,18.98,19.06,210,9
41,his,19.06,19.17,210,10
41,job,19.17,19.61,210,11
42,highway,0.89,1.16,211,0
42,and,1.16,1.32,211,1
42,freeway,1.32,1.65,211,2
42,mean,1.65,1.91,211,3
42,the,1.91,1.96,211,4
42,same,1.96,2.28,211,5
42,thing,2.28,2.61,211,6
42,the,4.78,4.84,212,0
42,paper,4.84,5.16,212,1
42,boy,5.16,5.34,212,2
42,bought,5.34,5.68,212,3
42,two,5.68,5.85,212,4
42,apples,5.85,6.22,212,5
42,and,6.22,6.35,212,6
42,three,6.35,6.56,212,7
42,ices,6.56,7.14,212,8
42,i,9.53,9.78,213,0
42,itemize,9.78,10.1,213,1
42,all,10.1,10.28,213,2
42,accounts,10.28,10.71,213,3
42,in,10.71,10.79,213,4
42,my,10.79,10.91,213,5
42,agency,10.91,11.58,213,6
42,clear,13.21,13.45,214,0
42,pronunciation,13.45,14.22,214,1
42,is,14.22,14.37,214,2
42,appreciated,14.37,15.1,214,3
42,the,16.95,17.0,215,0
42,courier,17.0,17.44,215,1
42,was,17.44,17.64,215,2
42,a,17.64,17.67,215,3
42,dwarf,17.67,18.02,215,4
43,a,0.92,0.98,216,0
43,doctor,0.98,1.37,216,1
43,was,1.37,1.55,216,2
43,in,1.55,1.63,216,3
43,the,1.63,1.77,216,4
43,ambulance,1.77,2.27,216,5
43,with,2.27,2.39,216,6
43,the,2.39,2.45,216,7
43,patient,2.45,2.9,216,8
43,puree,5.62,5.96,217,0
43,some,5.96,6.17,217,1
43,fruit,6.17,6.46,217,2
43,before,6.46,6.73,217,3
43,preparing,6.73,7.23,217,4
43,the,7.23,7.29,217,5
43,skewers,7.29,7.93,217,6
43,it's,10.12,10.29,218,0
43,not,10.29,10.46,218,1
43,easy,10.46,10.7,218,2
43,to,10.7,10.79,218,3
43,create,10.79,11.12,218,4
43,illuminating,11.12,11.72,218,5
43,examples,11.72,12.54,218,6
43,the,14.5,14.63,219,0
43,hallway,14.63,14.94,219,1
43,opens,14.94,15.33,219,2
43,into,15.33,15.54,219,3
43,a,15.54,15.61,219,4
43,huge,15.61,15.93,219,5
43,chamber,15.93,16.47,219,6
43,they,18.57,18.73,220,0
43,all,18.73,18.88,220,1
43,agree,18.88,19.18,220,2
43,that,19.18,19.34,220,3
43,the,19.34,19.47,220,4
43,essay,19.47,19.76,220,5
43,is,19.76,19.91,220,6
43,barely,19.91,20.26,220,7
43,intelligible,20.26,21.02,220,8
44,how,0.98,1.12,221,0
44,ancient,1.15,1.55,221,1
44,is,1.55,1.67,221,2
44,this,1.67,1.82,221,3
44,subway,1.82,2.18,221,4
44,escalator,2.18,2.93,221,5
44,the,4.83,4.89,222,0
44,cigarettes,4.89,5.4,222,1
44,in,5.4,5.5,222,2
44,the,5.5,5.56,222,3
44,clay,5.56,5.82,222,4
44,ashtray,5.82,6.3,222,5
44,overflowed,6.3,6.83,222,6
44,onto,6.83,7.08,222,7
44,the,7.08,7.24,222,8
44,oak,7.24,7.44,222,9
44,table,7.44,7.85,222,10
44,reading,10.71,11.02,223,0
44,in,11.02,11.12,223,1
44,poor,11.12,11.39,223,2
44,light,11.39,11.66,223,3
44,gives,11.66,11.9,223,4
44,you,11.9,11.98,223,5
44,eyestrain,11.98,12.62,223,6
44,i,15.01,15.07,224,0
44,ate,15.07,15.32,224,1
44,every,15.35,15.65,224,2
44,oyster,15.65,16.05,224,3
44,on,16.05,16.18,224,4
44,nora's,16.18,16.54,224,5
44,plate,16.54,16.87,224,6
44,the,18.86,18.91,225,0
44,boston,18.91,19.33,225,1
44,ballet,19.33,19.66,225,2
44,overcame,19.66,20.17,225,3
44,their,20.17,20.26,225,4
44,funding,20.26,20.63,225,5
44,shortage,20.63,21.3,225,6
45,the,1.07,1.13,226,0
45,gorgeous,1.13,1.54,226,1
45,butterfly,1.54,2.0,226,2
45,ate,2.0,2.18,226,3
45,a,2.18,2.23,226,4
45,lot,2.23,2.46,226,5
45,of,2.46,2.61,226,6
45,nectar,2.61,3.03,226,7
45,by,5.29,5.39,227,0
45,eating,5.39,5.76,227,1
45,yogurt,5.76,6.09,227,2
